lam,Gavg
4.0000000000000003e-07,0.018521981533696254
4.0055055055055056e-07,0.018651478595254685
4.0110110110110115e-07,0.018337179358980795
4.016516516516517e-07,0.017845620684375965
4.0220220220220226e-07,0.018080907881876006
4.027527527527528e-07,0.018187341175597227
4.0330330330330337e-07,0.01862717769169442
4.038538538538539e-07,0.018332523116598495
4.044044044044045e-07,0.018157714044443305
4.0495495495495496e-07,0.017185259594246983
4.055055055055055e-07,0.01763920006922338
4.0605605605605607e-07,0.017513418930099944
4.066066066066066e-07,0.017934985396197728
4.071571571571572e-07,0.017912424698340902
4.077077077077077e-07,0.01775820377463032
4.082582582582583e-07,0.01755760592127142
4.088088088088088e-07,0.01764756112443425
4.093593593593594e-07,0.017723041816270112
4.0990990990990993e-07,0.017170317674467035
4.104604604604605e-07,0.01707719952111809
4.1101101101101104e-07,0.017130858403816066
4.1156156156156163e-07,0.01740117028023111
4.1211211211211216e-07,0.017140355080835494
4.126626626626627e-07,0.016885798398336545
4.1321321321321327e-07,0.017266054410903255
4.137637637637638e-07,0.017171395336940554
4.1431431431431433e-07,0.017189350979192636
4.1486486486486486e-07,0.017258311091648087
4.1541541541541544e-07,0.01691450250265034
4.1596596596596597e-07,0.016767637492026054
4.1651651651651655e-07,0.01674556740828749
4.170670670670671e-07,0.017027315486126147
4.1761761761761766e-07,0.01731140354079677
4.181681681681682e-07,0.01706171560088433
4.187187187187187e-07,0.01677374376762799
4.192692692692693e-07,0.017201455468813187
4.1981981981981983e-07,0.016946074924113076
4.203703703703704e-07,0.016974039087480762
4.2092092092092094e-07,0.01696089603496857
4.214714714714715e-07,0.017025684037885205
4.2202202202202206e-07,0.016500845681140186
4.2257257257257264e-07,0.016915542201433962
4.2312312312312317e-07,0.016864529538578574
4.236736736736737e-07,0.016872958877820407
4.242242242242242e-07,0.0167249437272747
4.247747747747748e-07,0.01658993601282215
4.2532532532532534e-07,0.016741826222503923
4.2587587587587587e-07,0.0162616870077982
4.2642642642642645e-07,0.01662044908086947
4.26976976976977e-07,0.016541988036153303
4.2752752752752756e-07,0.016602726324726657
4.280780780780781e-07,0.016373505271869274
4.2862862862862867e-07,0.016316194006524985
4.291791791791792e-07,0.016465056896763305
4.297297297297298e-07,0.016229206162747558
4.302802802802803e-07,0.016484852151500043
4.308308308308309e-07,0.016241706504030902
4.313813813813814e-07,0.016152926967443595
4.31931931931932e-07,0.015980665067064383
4.3248248248248254e-07,0.016079765122705144
4.33033033033033e-07,0.016021766014123594
4.335835835835836e-07,0.0157825926356269
4.341341341341341e-07,0.015955109969509634
4.346846846846847e-07,0.015871950291001805
4.3523523523523524e-07,0.015810345936004645
4.357857857857858e-07,0.015682250600136012
4.3633633633633635e-07,0.0156112825698658
4.3688688688688693e-07,0.015292778997752861
4.3743743743743746e-07,0.0155522662579118
4.3798798798798804e-07,0.015429265362920695
4.3853853853853857e-07,0.015532948110815478
4.3908908908908915e-07,0.01558185323519552
4.396396396396397e-07,0.015479438371233974
4.401901901901902e-07,0.015297212932422859
4.407407407407408e-07,0.015215196661631854
4.412912912912913e-07,0.015480481233064268
4.418418418418419e-07,0.015425696533790226
4.423923923923924e-07,0.015201466254849536
4.4294294294294296e-07,0.015361200937865877
4.434934934934935e-07,0.01529976662969476
4.440440440440441e-07,0.015328500983956788
4.445945945945946e-07,0.015373088884634449
4.451451451451452e-07,0.015229872775163501
4.456956956956957e-07,0.015245080313637104
4.4624624624624625e-07,0.015158811806112994
4.4679679679679683e-07,0.015193972596297203
4.4734734734734736e-07,0.015192377251848094
4.4789789789789794e-07,0.015256849401432111
4.4844844844844847e-07,0.015365468433096713
4.4899899899899905e-07,0.01526768904716826
4.495495495495496e-07,0.015135340798993868
4.5010010010010016e-07,0.015112868835016419
4.506506506506507e-07,0.0152093495249936
4.512012012012013e-07,0.015159875562232134
4.5175175175175175e-07,0.015054722490263881
4.5230230230230233e-07,0.015032380818664258
4.5285285285285286e-07,0.015032556238533688
4.534034034034034e-07,0.014978994508071478
4.53953953953954e-07,0.015056781404310826
4.545045045045045e-07,0.014981979582181828
4.550550550550551e-07,0.014839377514497858
4.556056056056056e-07,0.014759076147421397
4.561561561561562e-07,0.014587054343371299
4.567067067067067e-07,0.014601492083526365
4.572572572572573e-07,0.014497617420429069
4.5780780780780784e-07,0.0142044752243247
4.583583583583584e-07,0.01420609486104849
4.5890890890890895e-07,0.01425154373795249
4.5945945945945953e-07,0.013989692191431424
4.6001001001001006e-07,0.013872220039739142
4.6056056056056064e-07,0.013843977641235777
4.611111111111111e-07,0.013389878480069175
4.616616616616617e-07,0.01339606159268312
4.6221221221221223e-07,0.013362056079248676
4.6276276276276276e-07,0.013235009356055663
4.6331331331331334e-07,0.013080847643643687
4.6386386386386387e-07,0.012956093449159318
4.6441441441441445e-07,0.012791716103418614
4.64964964964965e-07,0.012637584652114476
4.6551551551551557e-07,0.012459927047566014
4.660660660660661e-07,0.012355531596402045
4.666166166166167e-07,0.012183034812666662
4.671671671671672e-07,0.011989795692146933
4.6771771771771774e-07,0.011849407019484826
4.682682682682683e-07,0.011738468408024113
4.6881881881881885e-07,0.011489974974714191
4.693693693693694e-07,0.011408823544857175
4.6991991991991996e-07,0.011168641721749568
4.704704704704705e-07,0.011093876036094387
4.7102102102102107e-07,0.010893524502360146
4.715715715715716e-07,0.010681599998373521
4.7212212212212213e-07,0.010445343148569972
4.726726726726727e-07,0.010336680840549367
4.7322322322322324e-07,0.010134634721454459
4.737737737737738e-07,0.009997713442387725
4.7432432432432435e-07,0.009844044894719668
4.748748748748749e-07,0.009748624924548505
4.7542542542542546e-07,0.00952452755560076
4.75975975975976e-07,0.009378815809835036
4.765265265265266e-07,0.009243210623669326
4.770770770770772e-07,0.00913766223565568
4.776276276276276e-07,0.008989225052249621
4.781781781781782e-07,0.008873059352763394
4.787287287287287e-07,0.008728947636966135
4.792792792792794e-07,0.008575751560378264
4.798298298298299e-07,0.008510007872866411
4.803803803803804e-07,0.008353713259967853
4.809309309309309e-07,0.008294657154443686
4.814814814814815e-07,0.008155676737384612
4.820320320320321e-07,0.008025063246433605
4.825825825825826e-07,0.007967010447444158
4.831331331331331e-07,0.007904451119840308
4.836836836836837e-07,0.0077901829851337815
4.842342342342343e-07,0.007711888194120025
4.847847847847848e-07,0.00763182982659523
4.853353353353354e-07,0.007573364722703
4.858858858858859e-07,0.007486626525563336
4.864364364364365e-07,0.0074208384474779565
4.86986986986987e-07,0.007389014705675261
4.875375375375376e-07,0.007314814416420387
4.880880880880881e-07,0.007243149598947287
4.886386386386388e-07,0.007218959698783306
4.891891891891892e-07,0.007209212361948974
4.897397397397398e-07,0.007138955141403655
4.902902902902903e-07,0.0071115065812600384
4.908408408408409e-07,0.007089723124563757
4.913913913913915e-07,0.007037862358289721
4.919419419419419e-07,0.006987470547669819
4.924924924924925e-07,0.006961617323050213
4.930430430430431e-07,0.00692036295540961
4.935935935935937e-07,0.006910275365919518
4.941441441441441e-07,0.006877744935372163
4.946946946946947e-07,0.006876571104353556
4.952452452452453e-07,0.006850537115437699
4.957957957957958e-07,0.006826196785514452
4.963463463463464e-07,0.006833024411292071
4.96896896896897e-07,0.006790530318066286
4.974474474474475e-07,0.006794758770661902
4.97997997997998e-07,0.006777253791448171
4.985485485485486e-07,0.006758792279671044
4.990990990990992e-07,0.006739254382862992
4.996496496496497e-07,0.006727488406650597
5.002002002002002e-07,0.006707066535850361
5.007507507507508e-07,0.006675656823102409
5.013013013013013e-07,0.006709466119116977
5.018518518518519e-07,0.006681889840240446
5.024024024024025e-07,0.006680691232454162
5.029529529529529e-07,0.006666834710037113
5.035035035035035e-07,0.006643168691876415
5.040540540540541e-07,0.0066383160981974085
5.046046046046047e-07,0.006611780514908069
5.051551551551552e-07,0.006631135962247953
5.057057057057057e-07,0.006608636164705114
5.062562562562563e-07,0.006617165929321926
5.068068068068069e-07,0.006608578902426927
5.073573573573574e-07,0.006591351374814968
5.07907907907908e-07,0.006605416659154204
5.084584584584585e-07,0.006583513649768907
5.09009009009009e-07,0.006581123931659447
5.095595595595596e-07,0.006584525961149155
5.101101101101101e-07,0.006578178917019303
5.106606606606607e-07,0.0065445462737401
5.112112112112112e-07,0.006565512727391033
5.117617617617618e-07,0.0065645743088323695
5.123123123123123e-07,0.006542944866399247
5.128628628628629e-07,0.006564772778561138
5.134134134134135e-07,0.006542390321979969
5.139639639639639e-07,0.006534091101168908
5.145145145145145e-07,0.006538792263612827
5.150650650650651e-07,0.0065298616307171665
5.156156156156157e-07,0.006518348195907773
5.161661661661662e-07,0.006503641685739931
5.167167167167168e-07,0.006522121320819324
5.172672672672672e-07,0.006512756894978459
5.178178178178179e-07,0.006502473107779664
5.183683683683684e-07,0.006496912604503552
5.18918918918919e-07,0.006490473226405098
5.194694694694695e-07,0.006506110300333255
5.200200200200201e-07,0.00649897535080784
5.205705705705706e-07,0.006480105310581225
5.211211211211212e-07,0.0064839175347069814
5.216716716716717e-07,0.006511359596275078
5.222222222222222e-07,0.006511953498136988
5.227727727727728e-07,0.006510813723985654
5.233233233233234e-07,0.006501241213207136
5.238738738738739e-07,0.006501268196203525
5.244244244244244e-07,0.006533459429340752
5.249749749749751e-07,0.0064975806334980615
5.255255255255255e-07,0.00653578195035486
5.260760760760761e-07,0.0065346484263509854
5.266266266266266e-07,0.006538642227657716
5.271771771771773e-07,0.006555099865476924
5.277277277277278e-07,0.006559038296138226
5.282782782782783e-07,0.0065620890676816
5.288288288288288e-07,0.006588505551672133
5.293793793793793e-07,0.006600853103700291
5.2992992992993e-07,0.0065983370962355665
5.304804804804806e-07,0.006603519510754195
5.31031031031031e-07,0.006617107529553873
5.315815815815815e-07,0.0066308191419969485
5.321321321321322e-07,0.006634188871459252
5.326826826826828e-07,0.006655102554129439
5.332332332332333e-07,0.006657239826617194
5.337837837837837e-07,0.0066618976406307255
5.343343343343344e-07,0.006686689793961774
5.348848848848849e-07,0.006702681936173991
5.354354354354355e-07,0.006700326059952284
5.35985985985986e-07,0.006720849090310638
5.365365365365367e-07,0.00672673161040372
5.370870870870871e-07,0.006740586912422957
5.376376376376377e-07,0.0067492896982645455
5.381881881881882e-07,0.006769889444180933
5.387387387387387e-07,0.0067764515516031435
5.392892892892894e-07,0.006799475633522821
5.398398398398399e-07,0.006785467370959383
5.403903903903904e-07,0.006812594478091498
5.409409409409409e-07,0.006813045708860817
5.414914914914916e-07,0.006822088102728768
5.420420420420422e-07,0.006837495139507555
5.425925925925926e-07,0.006867897957033835
5.431431431431431e-07,0.006854968809845373
5.436936936936938e-07,0.0068750871822382655
5.442442442442443e-07,0.006885458562614383
5.447947947947949e-07,0.006903108249017393
5.453453453453453e-07,0.006918157178288967
5.458958958958959e-07,0.0069212304397451565
5.464464464464465e-07,0.006935967881593419
5.469969969969971e-07,0.006944506498429608
5.475475475475476e-07,0.006952519806563302
5.48098098098098e-07,0.0069689763357109955
5.486486486486487e-07,0.0069920378884901
5.491991991991993e-07,0.007000536421052233
5.497497497497498e-07,0.0070180716137636994
5.503003003003003e-07,0.00702632207196489
5.50850850850851e-07,0.007027215790455107
5.514014014014015e-07,0.007046767946820361
5.51951951951952e-07,0.0070594695551715585
5.525025025025025e-07,0.00708575760436704
5.530530530530531e-07,0.007078129469608266
5.536036036036036e-07,0.007089220692802948
5.541541541541542e-07,0.007120002924499697
5.547047047047047e-07,0.007109756429084288
5.552552552552553e-07,0.007163145192874035
5.558058058058059e-07,0.007158535572516053
5.563563563563565e-07,0.007168939070671192
5.569069069069069e-07,0.007201187233574449
5.574574574574574e-07,0.007198724879644384
5.58008008008008e-07,0.007251707222522619
5.585585585585587e-07,0.0072625836959134575
5.591091091091092e-07,0.007309172600868654
5.596596596596596e-07,0.0072857583135982895
5.602102102102102e-07,0.007294880369766035
5.607607607607609e-07,0.0073266938662579955
5.613113113113114e-07,0.0073557063854460215
5.618618618618619e-07,0.007346501900362105
5.624124124124124e-07,0.007365813220588625
5.62962962962963e-07,0.007396878306966989
5.635135135135136e-07,0.007395448767621203
5.640640640640641e-07,0.007421287631668237
5.646146146146147e-07,0.007405000207540518
5.651651651651651e-07,0.007436350261820162
5.657157157157158e-07,0.007447486318972816
5.662662662662663e-07,0.007462689623023754
5.668168168168168e-07,0.0074690634530574325
5.673673673673674e-07,0.007473351335857894
5.67917917917918e-07,0.007470161492412079
5.684684684684685e-07,0.007481773634087126
5.69019019019019e-07,0.007464107366087839
5.695695695695696e-07,0.007475790352368084
5.701201201201203e-07,0.007460698020546794
5.706706706706707e-07,0.007472478694688692
5.712212212212212e-07,0.007460753692369332
5.717717717717718e-07,0.0074555435084079965
5.723223223223223e-07,0.007446764276212475
5.72872872872873e-07,0.007437099278389996
5.734234234234234e-07,0.007449091763428647
5.73973973973974e-07,0.007465156972885945
5.745245245245245e-07,0.007479491848497008
5.750750750750752e-07,0.0074927595879440215
5.756256256256257e-07,0.007500571099869482
5.761761761761761e-07,0.0075505106229018315
5.767267267267267e-07,0.007556823570480075
5.772772772772774e-07,0.0076077638345089975
5.778278278278279e-07,0.007646762866340312
5.783783783783784e-07,0.007704726671027413
5.78928928928929e-07,0.007740360489341491
5.794794794794796e-07,0.007791653255503432
5.800300300300301e-07,0.007832592210675438
5.805805805805806e-07,0.00787640361315544
5.811311311311312e-07,0.007925320916280015
5.816816816816816e-07,0.007988031072739512
5.822322322322323e-07,0.008019131570419514
5.827827827827828e-07,0.008080937650254168
5.833333333333334e-07,0.008118982593816045
5.838838838838839e-07,0.008168176683767363
5.844344344344346e-07,0.008190162633911823
5.84984984984985e-07,0.008272693680917405
5.855355355355356e-07,0.008316451015374583
5.860860860860861e-07,0.008358211863335118
5.866366366366368e-07,0.008392921476879305
5.871871871871873e-07,0.008458962570286412
5.877377377377377e-07,0.008494569399821907
5.882882882882883e-07,0.008537507129380348
5.888388388388389e-07,0.008568929980334416
5.893893893893895e-07,0.00862390994290428
5.8993993993994e-07,0.008665479589504227
5.904904904904905e-07,0.008703282131342614
5.91041041041041e-07,0.008746029179677248
5.915915915915917e-07,0.00877848930845855
5.921421421421422e-07,0.008806614952096897
5.926926926926928e-07,0.008827482065324466
5.932432432432432e-07,0.00885419743821369
5.937937937937938e-07,0.008879812249985573
5.943443443443444e-07,0.008927812654476255
5.94894894894895e-07,0.008929808346375087
5.954454454454455e-07,0.008974050422547364
5.95995995995996e-07,0.00899594981711183
5.965465465465466e-07,0.00902147787831798
5.970970970970971e-07,0.009028779393468824
5.976476476476477e-07,0.009055344759778225
5.981981981981983e-07,0.009107186105500192
5.987487487487489e-07,0.009101673941431975
5.992992992992993e-07,0.009113809209838113
5.998498498498499e-07,0.009123346935456649
6.004004004004004e-07,0.009142132762185605
6.00950950950951e-07,0.009155673611473937
6.015015015015016e-07,0.00917588780806551
6.020520520520521e-07,0.009151756827605138
6.026026026026026e-07,0.009181608455944113
6.031531531531532e-07,0.00918306948948608
6.037037037037038e-07,0.009189875920493588
6.042542542542544e-07,0.00919453270297135
6.048048048048048e-07,0.009193868511367416
6.053553553553554e-07,0.009200057351788844
6.05905905905906e-07,0.009202007085828898
6.064564564564565e-07,0.009209947892550382
6.070070070070071e-07,0.009202183632806912
6.075575575575576e-07,0.009225484322574654
6.081081081081081e-07,0.009241529699755712
6.086586586586587e-07,0.009251982848215412
6.092092092092093e-07,0.009270917568702606
6.097597597597598e-07,0.009287032896927231
6.103103103103103e-07,0.009324231959209516
6.108608608608609e-07,0.009351411994805435
6.114114114114115e-07,0.009377044511832758
6.11961961961962e-07,0.009424235381454307
6.125125125125126e-07,0.009456327702685365
6.130630630630631e-07,0.009507233761588118
6.136136136136137e-07,0.009541238807670748
6.141641641641642e-07,0.009583538813461991
6.147147147147148e-07,0.009635979826889771
6.152652652652653e-07,0.009702543673484328
6.158158158158158e-07,0.009764021996981512
6.163663663663664e-07,0.009809905165471632
6.16916916916917e-07,0.009858848551485912
6.174674674674675e-07,0.009934968262278162
6.180180180180181e-07,0.009991422146055572
6.185685685685686e-07,0.010058099770893718
6.191191191191191e-07,0.010120736187582063
6.196696696696697e-07,0.01017950346337786
6.202202202202203e-07,0.010250452727900183
6.207707707707709e-07,0.010320891375196053
6.213213213213213e-07,0.01038314271420318
6.218718718718719e-07,0.010442780865148533
6.224224224224224e-07,0.010501037205648526
6.229729729729731e-07,0.01058021262521064
6.235235235235236e-07,0.010662990828895472
6.240740740740742e-07,0.0106862442576794
6.246246246246246e-07,0.01076824539065421
6.251751751751752e-07,0.010822626179809518
6.257257257257258e-07,0.010888529777049488
6.262762762762764e-07,0.01095806354862008
6.268268268268269e-07,0.011013590462123624
6.273773773773773e-07,0.011068427891331343
6.27927927927928e-07,0.011136485617901917
6.284784784784785e-07,0.01119716966752845
6.290290290290291e-07,0.011258586329385832
6.295795795795796e-07,0.011313154070315166
6.301301301301302e-07,0.01137089620068175
6.306806806806807e-07,0.011447011341462232
6.312312312312313e-07,0.011495589059393381
6.317817817817818e-07,0.011560634644150624
6.323323323323325e-07,0.011574497738314815
6.328828828828829e-07,0.011667508793006338
6.334334334334335e-07,0.011741284293636071
6.33983983983984e-07,0.01178138292611389
6.345345345345345e-07,0.011836299002267188
6.350850850850852e-07,0.01190219049278201
6.356356356356357e-07,0.011953712949381985
6.361861861861862e-07,0.011992890904237928
6.367367367367367e-07,0.012072803979548935
6.372872872872874e-07,0.01213394800034801
6.378378378378379e-07,0.012182472507290593
6.383883883883884e-07,0.012242652684398874
6.389389389389389e-07,0.01229520138570625
6.394894894894896e-07,0.012339671446822253
6.400400400400401e-07,0.012408345172977835
6.405905905905907e-07,0.01245901047592658
6.411411411411411e-07,0.012508989215024826
6.416916916916918e-07,0.012556329173186302
6.422422422422423e-07,0.012621060042715295
6.427927927927929e-07,0.01268409303891298
6.433433433433434e-07,0.012737732531452033
6.438938938938938e-07,0.012793070607797868
6.444444444444445e-07,0.01283564819333244
6.449949949949951e-07,0.012909267794360885
6.455455455455456e-07,0.012972653727047043
6.460960960960961e-07,0.013003764466959541
6.466466466466468e-07,0.013060800376334008
6.471971971971972e-07,0.013142413140048608
6.477477477477478e-07,0.013164317040789538
6.482982982982983e-07,0.013239611773391138
6.48848848848849e-07,0.013304189750827382
6.493993993993995e-07,0.013344306426569582
6.4994994994995e-07,0.013416492344661147
6.505005005005005e-07,0.013475938317352401
6.510510510510511e-07,0.013522651840532907
6.516016016016017e-07,0.013582151226880773
6.521521521521523e-07,0.013627263974940622
6.527027027027027e-07,0.013692751591619631
6.532532532532532e-07,0.013731523139848347
6.538038038038039e-07,0.013817026631329703
6.543543543543545e-07,0.013868283352970598
6.54904904904905e-07,0.013927961140070727
6.554554554554554e-07,0.01398531376345924
6.560060060060061e-07,0.014037263558423404
6.565565565565567e-07,0.01410874016114683
6.571071071071072e-07,0.014139691894192067
6.576576576576577e-07,0.014221589775090566
6.582082082082082e-07,0.014268594529816677
6.587587587587588e-07,0.014344701910693106
6.593093093093094e-07,0.0143959911376752
6.598598598598599e-07,0.014438529009352203
6.604104104104104e-07,0.014544153351660821
6.60960960960961e-07,0.01457699356036834
6.615115115115116e-07,0.01465419099701899
6.620620620620621e-07,0.0147086251883388
6.626126126126126e-07,0.014774348073781222
6.631631631631632e-07,0.014846978926780585
6.637137137137139e-07,0.014886567608574213
6.642642642642643e-07,0.01497444194928939
6.648148148148148e-07,0.015046677490461065
6.653653653653654e-07,0.015084923630752
6.659159159159161e-07,0.01515999758640782
6.664664664664666e-07,0.015223020930353836
6.67017017017017e-07,0.015287748596885076
6.675675675675676e-07,0.015356408305223607
6.681181181181182e-07,0.015435420265804587
6.686686686686688e-07,0.015506422080740162
6.692192192192193e-07,0.015565874557106417
6.697697697697697e-07,0.015642302692733406
6.703203203203203e-07,0.015712668898021094
6.70870870870871e-07,0.015772992698281824
6.714214214214215e-07,0.015816068812943514
6.71971971971972e-07,0.015899734101941374
6.725225225225225e-07,0.015967929060200965
6.730730730730732e-07,0.016070004354579493
6.736236236236237e-07,0.01613018265167679
6.741741741741742e-07,0.016196352573510344
6.747247247247248e-07,0.016253313242669622
6.752752752752754e-07,0.016363469538391046
6.758258258258259e-07,0.016417337283784302
6.763763763763764e-07,0.016474095798667907
6.76926926926927e-07,0.01657866432972012
6.774774774774775e-07,0.01665191842794635
6.780280280280281e-07,0.016672200502241004
6.785785785785786e-07,0.016786126987847042
6.791291291291291e-07,0.01688781457291291
6.796796796796797e-07,0.016916677910800506
6.802302302302304e-07,0.017014095419263048
6.807807807807808e-07,0.017088134470708154
6.813313313313313e-07,0.01718723279385492
